F ( yellow_room & F ( landmark_3 ) )	go to the yellow room then proceed to landmark three .	6
F ( third_floor & F ( purple_room ) )	go through the third floor and navigate to the purple room .	6
F ( yellow_room & F ( landmark_3 ) )	go to the yellow room then go to landmark three .	6
~ ( orange_room ) U ( landmark_3 )	go to landmark three avoid the orange room until you have been to the landmark .	5
~ ( green_room ) U ( second_floor )	go to the twond floor avoiding the green room . if you reached the second floor you can stay there or head to the green room .	5
F ( purple_room & F ( red_room ) )	go to the red room by first going through the purple room .	6
F ( landmark_2 & ~green_room )	always avoid the green room while navigating to landmark two .	6
F ( landmark_3 & F ( first_floor ) )	go through landmark three and then to the onest floor .	6
F ( landmark_1 & F ( landmark_3 ) )	go to landmark three through landmark one .	6
~ ( orange_room ) U ( landmark_3 )	avoid the orange room until going through landmark three .	5
F ( yellow_room & F ( green_room ) )	go from the yellow room to the green room	6
F ( blue_room & F ( landmark_1 ) )	go to the blue room then proceed to landmark one .	6
F ( green_room & ~orange_room )	avoid the orange room and go to the green room .	6
F ( landmark_2 & F ( green_room ) )	always go through landmark two and then to the green room .	6
~ ( orange_room ) U ( third_floor )	avoid the orange room until you navigate to the third floor .	5
F ( yellow_room & F ( orange_room ) )	travel through the yellow room then go to the orange room .	6
F ( blue_room & F ( landmark_2 ) )	go to landmark two through the blue room .	6
F ( second_floor & F ( yellow_room ) )	go to the twond floor then go to the yellow room	6
F ( yellow_room & ~blue_room )	navigate to the yellow room always avoiding the blue room .	6
F ( orange_room & F ( yellow_room ) )	go to the orange room and then navigate to the yellow room .	6
~ ( purple_room ) U ( yellow_room )	avoid the purple room until after navigating to the yellow room .	5
F ( blue_room & F ( landmark_2 ) )	go through the blue room before navigating to landmark two .	6
F ( purple_room & F ( second_floor ) )	go to the second floor through the purple room .	6
F ( green_room ) & G ( second_floor )	do not navigate away from the second floor and go to the green room .	6
F ( landmark_1 & ~orange_room )	go to landmark one while always avoiding the orange room .	6
F ( landmark_2 ) & G ( red_room )	go directly to landmark two by only moving in the red room .	6
F ( landmark_3 & F ( landmark_1 ) )	go to the orange room landmark one through landmark three green room	6
F ( landmark_3 & F ( green_room ) )	always go to landmark three before navigating to the green room .	6
F ( red_room & F ( yellow_room ) )	go to the yellow room through the red room	6
F ( third_floor & F ( landmark_1 ) )	go to the third floor before you navigate to landmark one .	6
~ ( green_room ) U ( landmark_3 )	go to landmark three but do not enter the green room first .	5
F ( landmark_2 ) & G ( blue_room )	do n t leave the blue room and go to landmark two .	6
F ( landmark_2 & F ( green_room ) )	go to landmark two before going to the green room .	6
~ ( yellow_room ) U ( third_floor )	avoid the yellow room until you go to the third floor .	5
F ( first_floor & F ( landmark_2 ) )	move to landmark two but travel to the onest floor first .	6
F ( second_floor & F ( landmark_1 ) )	travel to the onest floor and then go to landmark one .	6
~ ( red_room ) U ( blue_room )	avoid the red room until after navigating to the blue room .	5
F ( landmark_3 ) & G ( third_floor )	stay on the third floor and move to landmark three .	6
~ ( green_room ) U ( yellow_room )	go to or through the yellow room always avoid going to the yellow room through the green room	5
~ ( purple_room ) U ( landmark_3 )	avoid the purple room until you navigate to landmark three .	5
F ( landmark_3 & ~green_room )	stay away from the green room and go to landmark three .	6
F ( landmark_3 )	travel to landmark three .	2
F ( green_room ) & G ( third_floor )	move to the green room without changing floors .	6
F ( yellow_room & ~landmark_3 )	go to the yellow room avoiding landmark three .	6
~ ( landmark_3 ) U ( green_room )	go to or through the green room always avoid going to the green room through landmark three	5
F ( first_floor & F ( red_room ) )	go through the first floor and navigate to the red room .	6
F ( landmark_2 & ~red_room )	avoid the red room and go to landmark two .	6
F ( first_floor & F ( purple_room ) )	from the first floor navigate to the purple room .	6
F ( green_room & ~landmark_2 )	go to the green room while avoiding landmark two	6
~ ( red_room ) U ( yellow_room )	avoid the red room until you go to the yellow room .	5
~ ( purple_room ) U ( yellow_room )	go to the yellow room while avoiding the purple room and if you have reached the yellow room then you can go to the purple room .	5
F ( landmark_2 ) & G ( red_room )	without leaving the red room go to landmark two .	6
F ( purple_room & F ( landmark_2 ) )	go to the purple room then go to landmark two .	6
F ( red_room & F ( orange_room ) )	go to the orange room through the red room	6
~ ( purple_room ) U ( green_room )	go to the green room while avoiding the purple room and if you have reached the green room then you can go to the purple room .	5
F ( yellow_room & F ( red_room ) )	go to the red room through the yellow room	6
F ( third_floor & ~landmark_2 )	avoid landmark two and go to the third floor .	6
F ( landmark_3 ) & G ( purple_room )	stay in the purple room and go to landmark three and stop	6
F ( red_room & ~blue_room )	avoid the blue room and travel to the red room .	6
F ( landmark_3 & ~red_room )	go to landmark three while always avoiding the red room .	6
F ( blue_room & F ( red_room ) )	travel through the blue room then go to the red room .	6
F ( landmark_3 & F ( purple_room ) )	move to landmark three and then proceed to the purple room .	6
F ( red_room & F ( second_floor ) )	go through the red room and navigate to the second floor .	6
F ( third_floor & ~green_room )	avoid the green room	6
F ( landmark_3 ) & G ( red_room )	do n t leave the red room and go to landmark three .	6
F ( first_floor & ~yellow_room )	avoid the yellow room	6
F ( third_floor & F ( blue_room ) )	go to the third floor then go to the blue room .	6
~ ( landmark_3 ) U ( yellow_room )	go through the yellow room before going to landmark three	5
F ( landmark_2 ) & G ( third_floor )	go to landmark two without changing floors	6
F ( landmark_3 & ~green_room )	always avoid the green room to navigate to landmark three .	6
~ ( landmark_3 ) U ( landmark_1 )	avoid landmark three until after you go to landmark one .	5
F ( orange_room & ~landmark_3 )	go to the orange room without going to landmark three .	6
F ( landmark_1 ) & G ( blue_room )	stay in the blue room and go to landmark one .	6
F ( second_floor & F ( landmark_3 ) )	go to the second floor then go landmark three .	6
F ( landmark_2 & F ( purple_room ) )	go to landmark one then down to the purple room .	6
F ( landmark_1 & F ( orange_room ) )	go through landmark one and navigate to the orange room .	6
F ( red_room ) & G ( third_floor )	navigate to the red room staying on the third floor .	6
F ( second_floor & F ( first_floor ) )	visit the second floor then go to the first floor .	6
F ( orange_room & ~landmark_3 )	go to the orange room avoiding landmark three .	6
F ( purple_room & F ( yellow_room ) )	go to the yellow room through the purple room	6
F ( third_floor & ~landmark_2 )	go to the threerd floor but do not go to landmark two .	6
F ( purple_room & F ( landmark_2 ) )	move to the purple room first then travel to landmark two .	6
F ( landmark_1 & ~green_room )	always avoid the green room to navigate to landmark one .	6
F ( red_room )	head to the red room .	2
~ ( green_room ) U ( red_room )	go to the red room without going through the green room .	5
F ( landmark_3 ) & G ( red_room )	go to landmark three without leaving the red room .	6
F ( landmark_1 & F ( yellow_room ) )	move to landmark one and then proceed to the yellow room .	6
F ( red_room & F ( green_room ) )	proceed to the green room by going through the red room .	6
F ( red_room & F ( third_floor ) )	go through the red room to the third floor .	6
F ( green_room & F ( landmark_3 ) )	go to the green room then proceed to landmark three .	6
F ( yellow_room & ~green_room )	go to yellow room but do not go to green room .	6
F ( orange_room & ~purple_room )	go to the orange room without going to the purple room .	6
F ( landmark_2 & F ( orange_room ) )	go through landmark two before going to the orange room .	6
F ( third_floor & ~blue_room )	go to the twond floor while always avoiding the blue room	6
F ( landmark_2 & ~landmark_1 )	go to landmark two without going to landmark one	6
F ( third_floor & ~landmark_3 )	avoid landmark three and go to the third floor .	6
~ ( landmark_3 ) U ( red_room )	avoid landmark three until navigating to the red room .	5
F ( orange_room ) & G ( third_floor )	proceed to the orange room without going to any other floors .	6
~ ( green_room ) U ( landmark_1 )	avoid the green room until you go to landmark one .	5
~ ( green_room ) U ( yellow_room )	avoid the green room until going to the yellow room .	5
F ( landmark_2 & F ( purple_room ) )	go to landmark two before going to the purple room	6
F ( red_room & F ( second_floor ) )	go to the onest floor through the red room	6
F ( blue_room & ~landmark_2 )	go to the blue room while always avoiding landmark two	6
F ( orange_room & ~landmark_3 )	go to the orange room without touching landmark three .	6
F ( purple_room & F ( landmark_2 ) )	go to landmark two through the purple room	6
F ( green_room & F ( third_floor ) )	go through the green room before going to the third floor .	6
~ ( red_room ) U ( orange_room )	go to the orange room while avoiding the red room and if you have reached the orange room then you can go to the red room .	5
~ ( landmark_1 ) U ( landmark_2 )	avoid landmark one and go to landmark two . if you reached landmark two then you can go to landmark one .	5
~ ( purple_room ) U ( landmark_2 )	go to landmark two by avoiding the purple room and then stay there or continue to the purple room .	5
~ ( blue_room ) U ( second_floor )	avoid the blue room and go to the second floor . if you reached the second floor then you may go to the blue room or just stay on the second floor .	5
F ( landmark_1 & ~blue_room )	avoid the blue room and go to landmark one	6
F ( blue_room & F ( purple_room ) )	navigate to the purple room through the blue room .	6
F ( second_floor & ~orange_room )	always avoid the orange room go to the second floor .	6
F ( first_floor & F ( landmark_1 ) )	go to the first floor then go landmark one .	6
F ( purple_room ) & G ( first_floor )	move to the purple room without leaving the first floor .	6
F ( landmark_2 & F ( red_room ) )	go to landmark two before going to the red room .	6
F ( first_floor & F ( landmark_3 ) )	go to first floor and then to landmark three	6
F ( blue_room )	head to the blue room .	2
F ( landmark_3 ) & G ( first_floor )	stay on the first floor and go to landmark three .	6
F ( yellow_room & ~orange_room )	avoid the orange room navigate to the yellow room .	6
F ( first_floor & F ( landmark_3 ) )	navigate to the first floor then continue to landmark three .	6
F ( landmark_1 & ~blue_room )	while always avoiding the blue room go to landmark one .	6
F ( first_floor & F ( landmark_3 ) )	go through the first floor to landmark three .	6
F ( orange_room ) & G ( third_floor )	remain on the third floor and navigate to the orange room .	6
F ( blue_room & F ( landmark_2 ) )	move to the blue room first then travel to landmark two .	6
F ( second_floor & F ( purple_room ) )	go to the twond floor and then go to the purple room .	6
F ( third_floor & F ( blue_room ) )	go through the third floor to the blue room	6
F ( second_floor & ~green_room )	avoid the green room and go to the second floor .	6
F ( orange_room & F ( yellow_room ) )	proceed to the yellow room by going through the orange room .	6
~ ( landmark_2 ) U ( purple_room )	go to the purple room but avoid landmark two . if you reached to the purple room then you can head to landmark two or stay put .	5
F ( landmark_2 & ~purple_room )	go to landmark two and always avoid the purple room	6
F ( landmark_1 & F ( landmark_3 ) )	always go to landmark one before landmark three .	6
~ ( blue_room ) U ( landmark_2 )	go to landmark two by avoiding the blue room and then stay there or continue to the blue room .	5
F ( green_room & ~landmark_2 )	go to the green room without touching landmark two .	6
F ( yellow_room & ~purple_room )	navigate to the yellow room always avoiding the purple room .	6
F ( landmark_2 & F ( green_room ) )	go to the green room by first visiting landmark two .	6
F ( orange_room & F ( landmark_3 ) )	navigate to landmark three through the orange room .	6
F ( landmark_3 )	navigate to landmark three .	2
~ ( yellow_room ) U ( orange_room )	go to the orange room avoiding the yellow room . only if you reached the orange room then you may proceed to the yellow room .	5
F ( blue_room & F ( orange_room ) )	go to the blue room and then go to the orange room .	6
~ ( landmark_3 ) U ( green_room )	avoid landmark three until you pass through green room .	5
F ( landmark_2 ) & G ( green_room )	go directly to landmark two and do not leave the green room .	6
F ( orange_room & ~landmark_1 )	avoid landmark one and move into the orange room .	6
F ( orange_room & F ( green_room ) )	head to the green room but make sure to go through the orange room first .	6
F ( landmark_1 & F ( third_floor ) )	go to the third floor through landmark one .	6
F ( first_floor & F ( purple_room ) )	navigate to the first floor before going to the purple room .	6
~ ( green_room ) U ( second_floor )	go to the second floor without going through the green room . if you reached the second floor then you can go to the green room or be done .	5
F ( third_floor & ~orange_room )	go to the third floor while always avoiding the orange room .	6
F ( second_floor & ~yellow_room )	go to the second floor and avoid the yellow room .	6
F ( blue_room & F ( landmark_3 ) )	go through the blue room to landmark three .	6
F ( green_room & F ( red_room ) )	head to the red room but make sure to go through the green room first .	6
F ( orange_room & F ( green_room ) )	go to the orange room then go to the green room .	6
~ ( yellow_room ) U ( blue_room )	avoid the yellow room until you go through the blue room .	5
~ ( landmark_3 ) U ( green_room )	go through the green room before going to landmark three	5
~ ( purple_room ) U ( green_room )	go to the green room without going through the purple room .	5
F ( second_floor & F ( landmark_3 ) )	go through the second floor to landmark three .	6
F ( orange_room & F ( landmark_2 ) )	always go through the orange room and then to landmark two .	6
F ( second_floor )	head to the second floor .	2
~ ( landmark_3 ) U ( purple_room )	go through the purple room before going to landmark three	5
~ ( landmark_1 ) U ( green_room )	avoid landmark one until navigating to the green room .	5
F ( red_room & F ( landmark_3 ) )	navigate to the red room before you go to landmark three .	6
F ( red_room & F ( landmark_3 ) )	go through the red room before going to landmark three	6
F ( green_room & F ( first_floor ) )	head to the green room and then head to the first floor .	6
F ( purple_room & F ( landmark_3 ) )	go through the purple room before going to landmark three	6
F ( landmark_2 & F ( green_room ) )	go to landmark two before going to the green room	6
F ( landmark_1 ) & G ( blue_room )	go directly to landmark one by only moving in the blue room .	6
F ( purple_room )	go to the purple room .	2
~ ( purple_room ) U ( first_floor )	avoid the purple room until after going to the first floor .	5
F ( landmark_3 & F ( third_floor ) )	navigate through landmark three to the third floor .	6
F ( first_floor & F ( purple_room ) )	navigate from the first floor to the purple room .	6
F ( landmark_2 ) & G ( yellow_room )	stay in the yellow room and go to landmark two and stop	6
F ( second_floor & F ( first_floor ) )	go to the second floor then go to the first floor .	6
F ( first_floor & F ( orange_room ) )	go to the first floor then navigate to the orange room .	6
F ( green_room & ~blue_room )	go to the green room and avoid the blue room .	6
F ( second_floor & F ( orange_room ) )	go to the orange room through the second floor	6
~ ( yellow_room ) U ( landmark_2 )	avoid the yellow room until you go to landmark two .	5
F ( landmark_1 & F ( landmark_2 ) )	always pass landmark one before landmark two .	6
~ ( green_room ) U ( landmark_1 )	do n t go into the green room until going to landmark one	5
F ( yellow_room & F ( orange_room ) )	go to the orange room by touching the yellow room .	6
F ( green_room & F ( red_room ) )	go to the green room before going to the red room .	6
~ ( orange_room ) U ( green_room )	avoid the orange room until you enter the green room .	5
F ( landmark_1 & F ( first_floor ) )	go through landmark one to the first floor .	6
F ( landmark_1 & F ( first_floor ) )	go to landmark one then head to the first floor .	6
F ( purple_room & F ( orange_room ) )	go to the purple room before going to the orange room .	6
F ( purple_room & F ( green_room ) )	always go through the purple room to get to the green room .	6
F ( third_floor & ~red_room )	go to the third floor while always avoiding the red room .	6
~ ( red_room ) U ( third_floor )	go to the third floor but do not go through the red room first .	5
F ( purple_room ) & G ( first_floor )	proceed to the purple room without going to any other floors .	6
F ( orange_room & F ( purple_room ) )	go through the orange room to the purple room .	6
F ( landmark_2 ) & G ( third_floor )	move to landmark two without leaving the third floor .	6
F ( second_floor & ~landmark_2 )	navigate to the second floor avoiding landmark two .	6
F ( green_room & ~blue_room )	avoid the blue room and navigate to the green room .	6
F ( yellow_room & F ( green_room ) )	go to the yellow room before going to the green room .	6
F ( landmark_2 & F ( second_floor ) )	move to the second floor but go through landmark two first .	6
F ( orange_room ) & G ( first_floor )	proceed to the orange room without going to any other floors .	6
F ( orange_room & F ( first_floor ) )	go to the orange room then go to the first floor .	6
F ( landmark_1 ) & G ( red_room )	without leaving the red room go to landmark one .	6
F ( first_floor & F ( green_room ) )	go from the twond floor to the green room	6
F ( landmark_3 & F ( landmark_2 ) )	first navigate to landmark three then go to landmark two .	6
F ( landmark_2 ) & G ( blue_room )	go to landmark two without leaving blue room .	6
F ( third_floor & ~blue_room )	always avoid the blue room while navigating to the third floor .	6
F ( landmark_2 & ~green_room )	always avoid the green room go to landmark two .	6
~ ( blue_room ) U ( second_floor )	avoid the blue room until you go to the second floor .	5
~ ( landmark_3 ) U ( landmark_2 )	avoid landmark three until you have passed through landmark two	5
F ( second_floor & F ( red_room ) )	head to the red room but first go to the second floor .	6
F ( red_room & F ( landmark_2 ) )	first go to the red room and then go to landmark two .	6
~ ( green_room ) U ( red_room )	go to the red room while avoiding the green room and if you have reached the red room then you can go to the green room .	5
F ( landmark_1 & F ( first_floor ) )	always proceed to landmark one and then to the first floor .	6
F ( second_floor & ~purple_room )	go to second floor without going into the purple room	6
F ( third_floor & F ( red_room ) )	go through the third floor to the red room	6
F ( orange_room & F ( green_room ) )	go to orange room and then to green room	6
F ( second_floor & F ( orange_room ) )	navigate to the orange room after going to the second floor .	6
F ( first_floor & F ( red_room ) )	go to the first floor then go to the red room	6
F ( landmark_1 & F ( orange_room ) )	go to landmark one and then the orange room	6
F ( landmark_3 & F ( green_room ) )	always go through landmark three and then to the green room .	6
~ ( landmark_3 ) U ( green_room )	avoid landmark three until navigating to the green room .	5
F ( landmark_1 ) & G ( orange_room )	do n t leave the orange room and go to landmark one .	6
~ ( orange_room ) U ( landmark_1 )	avoid the orange room until reaching landmark one .	5
F ( orange_room & F ( landmark_1 ) )	go to the orange room and then go to landmark one .	6
~ ( red_room ) U ( landmark_3 )	go to landmark three but do not first go through the red room .	5
F ( landmark_1 & F ( blue_room ) )	go to landmark one before going to the blue room .	6
~ ( landmark_1 ) U ( orange_room )	go to the orange room by avoiding landmark one . if you reached the orange room then you can proceed to landmark one .	5
F ( third_floor & ~blue_room )	go to the twond floor but avoid the blue room .	6
~ ( red_room ) U ( second_floor )	go to or through the second floor always avoid going through the red room	5
F ( landmark_3 ) & G ( red_room )	stay in the red room to navigate to landmark three .	6
~ ( green_room ) U ( landmark_3 )	go to landmark three by avoiding the green room and then stay there or continue to the green room .	5
F ( orange_room & F ( landmark_2 ) )	go to the orange room then proceed to landmark two .	6
F ( landmark_2 & ~yellow_room )	go to landmark two always avoiding the yellow room .	6
F ( first_floor & ~landmark_2 )	always avoid landmark two and go to the first floor .	6
~ ( green_room ) U ( orange_room )	avoid the green room until after you ve gone to the orange room .	5
F ( orange_room & F ( red_room ) )	go to the orange room before going to the red room .	6
~ ( blue_room ) U ( landmark_2 )	avoid the blue room until you navigate to landmark two .	5
F ( green_room & F ( landmark_2 ) )	go to landmark two through the green room	6
F ( third_floor & ~landmark_1 )	avoid landmark one and go to the second floor .	6
F ( yellow_room & F ( red_room ) )	go to the red room by first going through the yellow room .	6
F ( orange_room & F ( first_floor ) )	move to the first floor travelling through the orange room .	6
F ( landmark_1 ) & G ( blue_room )	proceed to landmark one but never move outside of the blue room .	6
F ( third_floor & ~orange_room )	always avoid the orange room while navigating to the third floor .	6
~ ( landmark_1 ) U ( orange_room )	avoid going through landmark one until you go through the orange room .	5
F ( landmark_2 & F ( purple_room ) )	move to landmark two and then proceed to the purple room .	6
F ( first_floor & ~red_room )	always avoid the red room and navigate to the first floor .	6
F ( yellow_room ) & G ( second_floor )	do not navigate away from the second floor and go to the yellow room .	6
F ( orange_room & F ( yellow_room ) )	go through the orange room first then go to the yellow room .	6
F ( third_floor & F ( orange_room ) )	go to the third floor then go to the orange room .	6
F ( landmark_2 ) & G ( blue_room )	go to landmark two by only stepping in the blue room .	6
F ( landmark_2 & ~purple_room )	always avoid the purple room to navigate to landmark two .	6
F ( landmark_3 ) & G ( third_floor )	go to landmark three only through the twond floor	6
F ( landmark_3 & ~landmark_1 )	move to landmark three but avoid landmark one .	6
F ( third_floor & ~landmark_2 )	always avoid landmark two and navigate to the third floor .	6
F ( first_floor & ~yellow_room )	always avoid the yellow room go to the first floor .	6
F ( landmark_1 & F ( purple_room ) )	go to landmark one then go to the purple room .	6
F ( red_room & ~orange_room )	avoid the orange room navigate to the red room .	6
F ( second_floor & ~red_room )	go to the twond floor while always avoiding the red room	6
F ( green_room & F ( third_floor ) )	go through the green room and navigate to the third floor .	6
F ( purple_room & F ( yellow_room ) )	proceed to the yellow room by going through the purple room .	6
F ( landmark_2 & F ( green_room ) )	move to landmark two and then proceed to the green room .	6
F ( third_floor & F ( blue_room ) )	go from twond floor to blue room .	6
F ( third_floor & F ( landmark_1 ) )	go to the third floor then go landmark one .	6
F ( blue_room & F ( landmark_1 ) )	navigate to landmark one through the blue room .	6
F ( third_floor & F ( landmark_1 ) )	go to the third floor and then to landmark one .	6
F ( second_floor & F ( green_room ) )	navigate to the green room after going to the second floor .	6
F ( landmark_2 ) & G ( second_floor )	go to landmark two while avoiding going through any other objects	6
~ ( landmark_3 ) U ( red_room )	avoid landmark three until you pass through red room .	5
F ( second_floor )	go to the onest floor	2
F ( yellow_room & ~purple_room )	avoid the purple room and travel to the yellow room .	6
~ ( yellow_room ) U ( red_room )	avoid the yellow room until going to the red room .	5
F ( landmark_2 ) & G ( orange_room )	stay in the orange room and go to landmark two .	6
~ ( green_room ) U ( second_floor )	avoid the green room until after going to the second floor .	5
F ( landmark_1 & F ( second_floor ) )	navigate through landmark one to the second floor .	6
F ( orange_room & F ( green_room ) )	go to the green room through the orange room	6
F ( purple_room ) & G ( second_floor )	go to the purple room without ever leaving the second floor .	6
F ( orange_room & F ( yellow_room ) )	go to the orange room and then go to the yellow room .	6
F ( third_floor & F ( yellow_room ) )	go to the yellow room through the third floor	6
F ( green_room & F ( first_floor ) )	go to the first floor by first going through the green room .	6
F ( red_room ) & G ( first_floor )	remain on the onest floor and go directly to the red room .	6
~ ( green_room ) U ( second_floor )	avoid the green room until you navigate to the second floor .	5
F ( landmark_1 & F ( blue_room ) )	go to landmark one and then the blue room	6
F ( red_room & ~orange_room )	go to the red room while always avoiding the orange room	6
F ( second_floor & ~landmark_2 )	always avoid landmark two and go to the second floor .	6
~ ( yellow_room ) U ( landmark_3 )	go to landmark three but do not first go through the yellow room .	5
F ( red_room & F ( first_floor ) )	pass through the red room before going to the first floor .	6
~ ( landmark_2 ) U ( orange_room )	go to or through the orange room . always avoid going to the orange room through landmark two	5
F ( yellow_room ) & G ( first_floor )	stay on the first floor and go to the yellow room .	6
F ( landmark_1 & F ( green_room ) )	always go through landmark one and then to the green room .	6
F ( orange_room & F ( third_floor ) )	move towards orange room and then to third floor .	6
~ ( landmark_3 ) U ( landmark_1 )	avoid landmark three until you navigate to landmark one .	5
~ ( purple_room ) U ( orange_room )	avoid the purple room until you go through the orange room .	5
F ( green_room & F ( orange_room ) )	travel through the green room then go to the orange room .	6
F ( landmark_2 & F ( purple_room ) )	first move to landmark two then navigate to the purple room .	6
F ( second_floor & F ( orange_room ) )	go to the twond floor and then go to the orange room .	6
F ( landmark_2 ) & G ( third_floor )	go to landmark two only through the twond floor	6
F ( second_floor & F ( purple_room ) )	navigate to the purple room after going to the second floor .	6
F ( landmark_3 & ~green_room )	go to landmark three while always avoiding the green room	6
~ ( purple_room ) U ( landmark_3 )	go to landmark three avoid the purple room until you have been to the landmark .	5
~ ( red_room ) U ( orange_room )	avoid the red room until you go to the orange room .	5
~ ( yellow_room ) U ( first_floor )	go to the first floor avoiding the yellow room . if you get to first floor you can then proceed to the yellow room	5
F ( orange_room & F ( second_floor ) )	go to the onest floor through the orange room	6
F ( purple_room & F ( orange_room ) )	move to the purple room and then the orange room .	6
F ( landmark_3 & F ( blue_room ) )	navigate to landmark three then continue to the blue room .	6
F ( third_floor & F ( second_floor ) )	navigate to the second floor always passing through the third floor .	6
F ( second_floor & F ( yellow_room ) )	go to the second floor then navigate to the yellow room .	6
F ( orange_room ) & G ( second_floor )	remain on the second floor and navigate to the orange room .	6
F ( first_floor & F ( purple_room ) )	go to the twond floor then go to the purple room	6
F ( first_floor & F ( landmark_3 ) )	go to landmark three via the first floor .	6
F ( landmark_2 ) & G ( green_room )	go to landmark two by only stepping in the green room .	6
~ ( purple_room ) U ( blue_room )	avoid the purple room until navigating to the blue room .	5
F ( landmark_2 ) & G ( purple_room )	without stepping outside of the purple room go to landmark two .	6
F ( second_floor & ~orange_room )	go to the second floor always avoiding the orange room .	6
F ( red_room & F ( purple_room ) )	move to the red room and then the purple room .	6
F ( landmark_2 & F ( yellow_room ) )	go to the yellow room by first going through landmark two .	6
F ( first_floor & F ( landmark_3 ) )	go from onest floor to landmark three .	6
F ( landmark_2 ) & G ( orange_room )	go to landmark two without leaving orange room .	6
~ ( green_room ) U ( third_floor )	go to the third floor . if you reached the third floor then you may go to the green room .	5
~ ( yellow_room ) U ( second_floor )	avoid the yellow room until reaching the second floor .	5
F ( green_room & F ( purple_room ) )	go to the purple room through the green room	6
F ( landmark_2 & F ( orange_room ) )	first go to landmark two then go to the orange room .	6
F ( yellow_room & F ( landmark_3 ) )	navigate to the yellow room then continue to landmark three .	6
~ ( landmark_3 ) U ( landmark_1 )	proceed to landmark one but avoid landmark three on the way . if you have reached landmark one then you can proceed to landmark three .	5
F ( landmark_3 & ~purple_room )	always avoid the purple room go to landmark three .	6
F ( blue_room ) & G ( third_floor )	move to the blue room without leaving the third floor .	6
F ( purple_room & ~landmark_1 )	avoid landmark one and go to the purple room .	6
F ( red_room ) & G ( first_floor )	remain on the first floor and navigate to the red room .	6
F ( green_room ) & G ( second_floor )	go to the green room only through the onest floor	6
F ( green_room & F ( yellow_room ) )	go through the green room to the yellow room .	6
F ( landmark_2 & F ( second_floor ) )	go to the onest floor through landmark two	6
F ( first_floor & F ( blue_room ) )	head to the blue room but first go to the first floor .	6
F ( landmark_1 & ~red_room )	always avoid the red room to navigate to landmark one .	6
F ( green_room & F ( yellow_room ) )	go to the yellow room through the green room	6
F ( yellow_room & F ( second_floor ) )	go to the second floor through the yellow room .	6
F ( blue_room & F ( green_room ) )	go to the green room by touching the blue room .	6
F ( third_floor & ~landmark_1 )	navigate to the third floor and avoid landmark one .	6
~ ( landmark_1 ) U ( landmark_2 )	avoid landmark one until navigating to landmark two .	5
F ( blue_room & F ( first_floor ) )	go to the first floor through the blue room .	6
~ ( red_room ) U ( landmark_3 )	move to landmark three without entering the red room . then you may stay at landmark three or go to the red room .	5
F ( blue_room & ~landmark_3 )	go to the blue room without touching landmark one .	6
~ ( yellow_room ) U ( landmark_2 )	go to landmark two but do not enter the yellow room first .	5
F ( green_room ) & G ( second_floor )	proceed to the green room but do n t leave the second floor .	6
F ( landmark_2 & ~landmark_1 )	always avoid landmark one and go to landmark two .	6
F ( second_floor & F ( green_room ) )	go to the twond floor and then go to the green room .	6
~ ( landmark_3 ) U ( landmark_2 )	avoid landmark three while traveling to landmark two . once there you may travel to landmark three .	5
F ( landmark_2 ) & G ( blue_room )	do directly to landmark two without leaving the blue room .	6
F ( red_room & F ( second_floor ) )	visit the red room and then move to the second floor .	6
F ( second_floor & F ( landmark_3 ) )	go to the second floor then go to landmark three .	6
F ( landmark_1 ) & G ( first_floor )	go to landmark one .	6
F ( third_floor & F ( yellow_room ) )	head to the yellow room but first go to the third floor .	6
F ( landmark_3 & F ( landmark_1 ) )	go to landmark one through landmark three .	6
~ ( green_room ) U ( blue_room )	go to the blue room while avoiding the green room and if you have reached the blue room then you can go to the green room .	5
F ( landmark_2 & F ( green_room ) )	go to landmark two then go to the green room .	6
F ( orange_room & ~blue_room )	go to the orange room and avoid the blue room .	6
F ( landmark_3 ) & G ( second_floor )	go to landmark three only through the twond floor	6
F ( purple_room & F ( second_floor ) )	navigate to the second floor via the purple room .	6
F ( first_floor & ~orange_room )	always avoid the orange room and navigate to the first floor .	6
F ( landmark_2 ) & G ( green_room )	proceed to landmark two but never move outside of the green room .	6
F ( green_room & F ( second_floor ) )	go through the green room then to the second floor .	6
F ( landmark_3 & F ( red_room ) )	go to landmark three before going to the red room .	6
~ ( red_room ) U ( landmark_1 )	go to landmark one by avoiding the red room and then stay there or continue to the red room .	5
F ( second_floor & F ( landmark_2 ) )	go to the second floor then go to landmark two .	6
F ( green_room & F ( third_floor ) )	go to the third floor by first going through the green room .	6
F ( first_floor & ~landmark_3 )	avoid landmark three and go to the first floor .	6
~ ( yellow_room ) U ( red_room )	go to or through the red room always avoid going to the red room through the yellow room	5
~ ( orange_room ) U ( landmark_2 )	avoid the orange room until you navigate to landmark two .	5
F ( landmark_1 & F ( red_room ) )	always go to landmark one before navigating to the red room .	6
F ( first_floor & ~blue_room )	always avoid the blue room go to the first floor .	6
F ( orange_room & F ( purple_room ) )	go to the orange room then go to the purple room .	6
~ ( red_room ) U ( second_floor )	avoid the red room until you go to the second floor .	5
F ( landmark_1 ) & G ( second_floor )	go to landmark one .	6
F ( first_floor & F ( landmark_3 ) )	go to landmark three after navigating to the first floor .	6
F ( red_room & ~purple_room )	always avoid the purple room and go to the red room .	6
